reviewer_id,liked,review_text,rating,is_spam_1,review_length
A112IT2DEJQTM5,12,I used a Microsoft Intellimouse Trackball for 3 or 4 years. at first out of necessity. When I bought my first computer back in the stone age. the mouse it came with was largish. and flimsy. Being a student. the desk I had bought to house my screamin new cyrixpowered system had very limited space. especially on the keyboard tray. I was peripherally aware of trackballs from playing the odd game of Centipede. as well as a math teacher who swore by his primitivelooking. boxy model. At my local CompUSA. this was the cheapest model with a scroll wheel. so it was the one for me. The trusty offwhite and gray trackball was my computing companion throughout college. outlasting several keyboards. and guiding the cursor on at least three PCs. After school. it followed me to my first. then second jobs. invaluable to a budding GIS analyst. About every other month. though. it would crud up. as ballbased pointing devices will. and I would clean it with qtip and toothpick in hand. By and by. though. it lost accuracy. and the internal rollers failed to contact the ball and read its motions well. I tried to replace it with another MS trackball. theMicrosoft D6700001 Trackball Optical Mouse. but I couldnt get used to rolling with my thumb. and so took to using whichever mouse was handy. A few years back. my right pinky and ringfinger started going numb occasionally. so I looked back into trackballs. and eventually settled on theLogitech Cordless Optical Trackman .USBPS2.. which has served me in good stead since.,4,1,1517
A112ZPO1WD2OAF,0,A must have for the palm. These styli are good and heavy in your hand allowing for better control than the cheap all plastic ones that palm packs with the palm iiixe. etc. Great to have a couple on hand in case you lose one. too. These have the unscrewing tip to restart your palm if it freezes. too. A great product!,5,1,317
A113Q01OMW9THP,45,Great radio. crystal clear reception. Able to tune in to those channels no possible with digital tuners. Another plus for General Electric. Quality product!,5,0,156
A114NGR1NPAZHG,45,Ok. I Have Had My Rio For Over A Month Now And I Think It Is The Best Thing That Ever Happened To The Music Industry. In A Few Years This New Standard Will Be WideSpread. And Will Be The Future In Digital Audio.As  For The The Rumors About The Case Being Flimsey And Insucure. Is Totally  Fictional. I Have Dropped My Rio Lots Of Times And I Is VERY Strong.It  Is Worth While To Buy The Extra Memory. If You Are Away From Your PC  Alot.This Product Is Way Better That MiniDisc Because Of The Costs  InvolvedDiamond Rio = USD100.00MiniDisc = USD250.00  ?Plus You  Have To Buy Discs.The Rio Is Worth Every Cent Of Your Money  ImprezaT2K@aol.com,5,1,642
A11617B1NW474D,1717,I would NOT recommend any of Pioneers CDchangers...  I have had TWO 25CD changers in the last FIVE years.  And both have stopped working on me within 22 to 30 months of purchase.  My second one just died tonight.  I bought it in June 1999.,1,0,239
A11617B1NW474D,55,I own this DVD player.  I just bought it in late March 2000.  It is the first DVD player Ive ever owned.  The sound and picture are great with my dads home theater.  I am seriously thinking about getting one for my bedroom.  I just bought a 32inch Toshiba tv for my bedroom.For those of you who have problems getting rid of the ZOOM in the lower right hand corner. hit the setup button TWICE. that should get rid of the ZOOM.Enjoy!Update 10907I still have this DVD player and it works great!,5,1,491
A1165I3IIQ9LPL,12,it does skip a bunch which makes it difficult to listen to when not stationary,1,0,78
A117AX2VV5Z0JM,1,Bought this 6 months ago. first iPad does not stay in play because the leather loop does not stay in place so the iPad tabs do not lie in their slots etc. also the leather straps that keep iPad in place are broken. so all in all bad design and not durable,2,0,255
A117DLMF45FD85,33,These Yamaha speakers are perfect for a person looking for a pair of decent speakers for their computer.  I just got them today and within 10 min. I had them hooked up to my computer. pumping out songs.  The satellites. although small. provide wonderful highs and the base coorelates perfectly to the song. The speakers are small enough that they fit anywhere you want them.  If there is one thing that these speakers wont do. its blow you away with bass.  The bass is good. but you have to remember that the sub is only 18 watts.  Overall though. I would recommend these speakers to anyone looking for a good pair at a great price,4,1,631
A1180GPSRKC6FD,22,I bought it to charge a Sansa Express i had but it just burned the player out so it isnt usable anymore. Thats the price you pay for buying cheap stuff like this.,1,0,162
A118MP1CLZW8F1,12,I tried a couple of different headset before this one and none of them worked. I saw this one and figured that it would work since the two way radios that i purchased were also Motorola items. And as expected. these were cure. The sound is pretty good  and the connection is very solid. I would easily recommend these to a friend.,5,1,330
A1191JQ1Z4C0VT,44,I could not read my floppies using this drive so i ended up returning it. It did not serve the purpose for which it was purchased.,1,0,130
A11A33N3CDNIZB,0,The drive arrived in undamaged condition. It functions as I had hoped and as promised by the seller. Im able to read. write and format floppies  it allows me to open and manage files I previously thought were lost forever. Files I want to keep can be transferred to more modern media.,4,1,284
A11B8TKPT48DU9,0,The tape is great for most uses but I found that the lettering will wear off if the tape is placed on anything that is touched a lot.  Otherwise it works well.,4,1,159
A11C4JQERFK981,0,This device performs exactly as expected.  It cannot be determined at this time if it will perform over time.  It is very easy to operate and is compatible with Windows 7.,4,1,171
A11CDP8WCAFRNQ,1516,What can you say about a modem that installs in NT 4.0 in less than 10 minutes? About time. maybe?For the record. I installed it in an HP Kayak XA Workstation running NT 4.0 with 128mb RAM. 4.3gig HD. Matrox Millenia  AGP and Soundblaster card and equipment.Connection speed is always  43.000+ with download speeds consistently 4.5+. Its not my T1 at work. but  for home use. this ones a keeper.,5,1,395
A11CWZU6K9ALI9,1818,My biyfriend bought me this stereo for my birthday and the first one he bought the CD player would not work so we took it back and know the second is having the same problem.  Someone help.I am very unsatisfied with this  purchase.  It looks like a good quality but it doesnt work like it should.,1,0,296
A11DJX3UKJD737,12,I purchased this through Amazon. The first one was late and determined lost in shipping. Amazon immediately sent another one overnight one day delivery.It worked great accept for the rechargeable battery transceiver and plug. The plug didnt seem to fit completely into the transceiver. so Amazon shipped it back at no cost sent another unit out 2 day post.That unit has the exact same issue. It will not charge rechargeable batteries which is its sole purpose. I even went out and bought eight new Radioshack rechargeable AA. cost USD38. to make sure it wasnt the batteries. It wasnt.This unit gets NOA crystal clear in my truck as well. but no CB channels get any reception.Instead of shipping this one back to Amazon for a fourth unit or just returning it and moving on to another CB maker. I called Midland Radio and they are sending me a new rechargeable transceiver and plug. If that doesnt work it goes back and I will buy elsewhere.,2,0,939
